uuid,latitude,longitude,stake_weight
7fae0cfd-2900-4bb2-8b96-b589b989b419,41.6561,-0.8773,1
1d8cf30b-2955-4490-a098-41bae1ff0f72,43.3601,-80.3127,1
be7e7180-181a-4fde-95ee-86aa225050e5,50.6330,3.0586,1
391e486a-a5d4-4eb3-8525-fb9f66edbb98,33.0250,-96.7397,1
9f5693c1-8ccb-480e-aee5-8c1ec7be6413,60.1695,24.9354,1
2a6f4603-ec79-49a6-ad7a-c847c1abf4c0,-6.4000,106.8186,1
12a606ff-3ec1-4c74-bc6f-d89087e82bcc,60.1695,24.9354,1
85f8e28f-3813-4d8a-8cc7-9075ff137aee,33.5017,-117.6625,1
a91cbd26-34a7-4733-bfd1-505e9276e46b,33.7670,-118.1892,1
4d05d580-03ed-4826-a834-147adf552674,33.7670,-118.1892,1
60e8807e-15c4-41f2-b31d-d256945fa0b7,51.5085,-0.1257,1
577abae7-5b75-46d5-8651-7cf688dd0f79,-26.2023,28.0436,1
bec94059-0ce4-4674-b1ec-01ccc28a0fc1,47.3667,8.5500,1
9bbb6cae-a26c-4917-813d-e565109728e4,1.2897,103.8501,1
08a56b61-835e-4fd0-8509-9816f764138f,47.3223,-122.3126,1
34b62617-9fdc-40cc-9ff3-553a3cd9f360,38.9990,-84.6266,1
c3c584ee-af2b-4a8e-9dba-30a40f035ec1,38.9687,-77.3411,1
b0dc14cc-e68f-4225-8440-3ea64299b8b1,39.9612,-82.9988,1
19e5ce8a-54cd-4f9a-9383-2da3e90d2bba,50.6330,3.0586,1
6efe9081-bfbb-482b-a9ea-1f6bd4f4c85e,40.4993,-74.3990,1
b1eecc15-4083-46b6-86ca-eac74e48c316,39.0437,-77.4875,1
55e33842-f4c0-4dd7-81f8-956d88e70dcf,1.2897,103.8501,1
b20a98ba-b517-4717-92f7-10ec84083a80,38.9687,-77.3411,1
07e92305-49c2-4c39-862d-c34e3d173c72,53.2192,6.5667,1
48e82514-f7ef-4a99-92f7-34051dc32d09,39.0993,-76.8483,1
5b52522f-6b31-49aa-9fb6-f3a7e82db3a5,50.0880,14.4208,1
5c6e6288-d662-43db-945b-ce29820b035e,48.2474,13.9784,1
f8b72e85-169e-4ea3-8575-50192b66872e,37.3394,-121.8950,1
b60d7e44-392c-4ec6-aabb-384eaf3669a6,34.7371,-82.2543,1
c3932f11-ddec-433c-9010-005e8c805a3a,39.9075,116.3972,1
dee27d32-8dbb-41ba-ac87-5f30ff0fc27b,52.3740,4.8897,1
230631fc-62fe-4391-9522-3b4b18551546,43.7064,-79.3986,1
606dd36c-acb6-47e1-8901-abd913f664bf,60.1695,24.9354,1
4b28ba51-b0bd-4e59-917b-3327f4f51795,60.1695,24.9354,1
4910e904-12c0-459f-ad8d-3e7686435a39,39.0437,-77.4875,1
c41f95da-f7f9-4819-bfa7-923a746a9dd3,50.1155,8.6842,1
24c445ad-fdc1-4429-b86e-47e577de7301,50.4779,12.3713,1
7b09bf56-1e21-44bb-a655-9b9108f04b7b,39.0437,-77.4875,1
b698db82-5e9d-4e45-8268-5a5c68ab980b,45.4963,-122.8001,1
fb02ccfa-571e-4b04-8112-c979e3508281,48.2085,16.3721,1
22808f25-78e6-4431-b84e-869ff4db7c6d,52.2298,21.0118,1
9adc061a-dc30-4ec4-8b68-6f85a334933a,52.5244,13.4105,1
9265c447-0ac7-4cd9-a402-97440dde93c6,52.5244,13.4105,1
ee79824b-1aba-445e-8ab7-dc9178ed2a53,52.5244,13.4105,1
799cdf46-d94c-4d8e-b24c-8dec839a97f3,52.5244,13.4105,1
f09a57b1-9377-421d-a4e8-3aeb04209dd7,52.5244,13.4105,1
605f010d-a76b-4e51-a08f-f03525e2e566,52.5244,13.4105,1
86619699-2732-4191-8494-4d7bd0e2093c,33.4484,-112.0740,1
d5d307a9-26a0-4e54-b34d-614bd02084a7,26.5253,-80.0664,1
20d1a586-4110-4159-abc4-8b266ccba9d4,50.6330,3.0586,1
048f684f-cbf9-41ea-88cd-6407e9571ea3,39.0437,-77.4875,1
d7f18d88-5ae3-4e15-a9ab-e9f3f8ddfdc9,-33.4569,-70.6483,1
92e6d983-b719-449e-b6ce-4d6d1af1c511,43.5407,-116.5635,1
e720bf2f-82ce-4920-bdea-ddb1a42077e2,38.9687,-77.3411,1
9d6c4aef-aaae-4b4d-be96-afc6f308ba84,-33.8678,151.2073,1
0abde23c-5006-4f2c-9686-1de8e7f14404,50.4779,12.3713,1
673ff72a-e61d-41da-8d58-a75b058d520b,40.4406,-79.9959,1
5dc27447-64de-4738-9b26-49635733fe33,30.3085,-97.6849,1
5b00254f-3105-4334-9d50-fbc060c11a60,39.0437,-77.4875,1
